client_id,is_test,oof_test_prob
CC_00A1B6A0BFE5,0,0.18138031661510468
CC_00A651F1CA9E,0,0.2011290341615677
CC_00A6C7E23295,0,0.26728296279907227
CC_00AA4D8EAFFF,0,0.1757296770811081
CC_00AD510EB5AB,0,0.19608737528324127
CC_00B149CC3832,0,0.27950334548950195
CC_00B24C240296,0,0.16830100119113922
CC_00B2A863966B,0,0.1897439956665039
CC_00B6D231C4E0,0,0.10980624705553055
CC_00BA0D9C9769,0,0.08392149955034256
CC_00BA4B9A3ED4,0,0.21615538001060486
CC_00BD978274C9,0,0.222029447555542
CC_00BDFB856C9E,0,0.2779787480831146
CC_00BECFD0FF29,0,0.17190800607204437
CC_00BFC5461053,0,0.22652621567249298
CC_00C4D8C18438,0,0.22700165212154388
CC_00CA157239FF,0,0.22931575775146484
CC_00CA34BC997D,0,0.2044062316417694
CC_00CEA7AD7F1A,0,0.3811086416244507
CC_00D5C2A06551,0,0.26004907488822937
CC_00D6CDAC726A,0,0.19170734286308289
CC_00D856A03DBF,0,0.1994837522506714
CC_00D9F83C9E93,0,0.18306900560855865
CC_00DFC64809D6,0,0.21155889332294464
CC_00E0387FBC9E,0,0.14687761664390564
CC_00E1D1D2993D,0,0.12879711389541626
CC_00E6521C30BB,0,0.19997364282608032
CC_00E69205F24E,0,0.22153200209140778
CC_00E89DF054F4,0,0.1422637403011322
CC_00E9CC8D9EEF,0,0.16834761202335358
CC_00EA46DE25DD,0,0.23894737660884857
CC_00EE0EEB58D5,0,0.22111232578754425
CC_00F9F67E6F05,0,0.2222476303577423
CC_00FA46F7366C,0,0.2040696144104004
CC_00FB89799652,0,0.2590862810611725
CC_00FFE2036AB1,0,0.18774567544460297
CC_00FFE77863DF,0,0.2778712213039398
CC_0102323406AC,0,0.1766064167022705
CC_0102B5DA5A15,0,0.23252594470977783
CC_010B09136D06,0,0.23427042365074158
CC_010CDC88F5F5,0,0.22175607085227966
CC_010D45E8285C,0,0.21636837720870972
CC_0113BEA391CB,0,0.233634352684021
CC_01188B92EA48,0,0.1809571534395218
CC_011BF4A47C7C,0,0.15009945631027222
CC_011C317218A8,0,0.25435665249824524
CC_011D9EA99494,0,0.10728470981121063
CC_011F2346F3A2,0,0.20239080488681793
CC_011F409B64EA,0,0.25776275992393494
CC_012038AA52E3,0,0.16788551211357117
CC_01240BC10405,0,0.22293847799301147
CC_0124E7389107,0,0.2203076183795929
CC_0128A7811A95,0,0.2553492784500122
CC_012A37359DB7,0,0.20971843600273132
CC_012C42D7E854,0,0.22781486809253693
CC_012E7A7878E5,0,0.22064581513404846
CC_012ED63A7E6C,0,0.23978260159492493
CC_01349EB3649A,0,0.19892467558383942
CC_013536D5B9AF,0,0.18900157511234283
CC_0136641C69EB,0,0.1895809918642044
CC_01384D5CFF72,0,0.1656174212694168
CC_0138BB7BD8A3,0,0.35449907183647156
CC_01399364C26C,0,0.14724673330783844
CC_013AB3EC63DC,0,0.18259941041469574
CC_014366E64DCA,0,0.1760278195142746
CC_014A63C90F62,0,0.18161755800247192
CC_014BF9E304F3,0,0.12769606709480286
CC_014C89539CCB,0,0.20782379806041718
CC_014CF6A70FBF,0,0.15936820209026337
CC_014E1324EE80,0,0.18850773572921753
CC_01509F2183B8,0,0.20330822467803955
CC_01554CCC0460,0,0.22227884829044342
CC_015B291B0487,0,0.1844831258058548
CC_015B8DE78DB8,0,0.15759611129760742
CC_0161B5B24B5F,0,0.2414778172969818
CC_01653DC77271,0,0.22554735839366913
CC_01667940AC27,0,0.1911349594593048
CC_016B51878C16,0,0.19953060150146484
CC_016C33BE1E7B,0,0.20368479192256927
CC_016EFF422602,0,0.183285653591156
CC_016FEE812B9C,0,0.2180572897195816
CC_01712CAA42A3,0,0.20747332274913788
CC_0174CAC73142,0,0.21302461624145508
CC_0177D857E633,0,0.270865261554718
CC_017BA5C2C520,0,0.20736828446388245
CC_017DCE877A26,0,0.219270259141922
CC_018248BA2DAA,0,0.07780290395021439
CC_0182FB5AA05F,0,0.2100045382976532
CC_01882463E3CD,0,0.22331711649894714
CC_018CEE8FE58D,0,0.18258585035800934
CC_018E749907B7,0,0.19466575980186462
CC_018FB501A605,0,0.12354540079832077
CC_01908B0AA50C,0,0.13327620923519135
CC_0193729A77D2,0,0.20764920115470886
CC_01960FDF3E7F,0,0.16559964418411255
CC_019611B783AB,0,0.11104514449834824
CC_019912E3B581,0,0.22166280448436737
CC_019EF3051B45,0,0.17533567547798157
CC_019FDD770163,0,0.14973458647727966
CC_01A164F25668,0,0.15117144584655762
CC_01A5CBDF8101,0,0.18851645290851593
CC_01A9DD94B3E3,0,0.19436872005462646
CC_01AA79D4600A,0,0.2629239559173584
CC_01ACFC758043,0,0.22031976282596588
CC_01B0D8601911,0,0.22432714700698853
CC_01B76192CFFA,0,0.1677190661430359
CC_01B852C90D56,0,0.21478520333766937
CC_01BEF0C26362,0,0.1862550973892212
CC_01C3FF12EB8D,0,0.15382491052150726
CC_01C6D9F0DB8E,0,0.24898295104503632
CC_01C7A2731579,0,0.3235343396663666
CC_01C8FC78044C,0,0.2132524996995926
CC_01C98663A16F,0,0.214645653963089
CC_01CAF0E84BBF,0,0.19423989951610565
CC_01CBA617AF23,0,0.18139149248600006
CC_01CF95E913FC,0,0.2754110097885132
CC_01D06CCF898A,0,0.28277304768562317
CC_01D2B07730D0,0,0.20840512216091156
CC_01D3556F1812,0,0.18075862526893616
CC_01D4CBCDC120,0,0.21131610870361328
CC_01D55EDD2BE6,0,0.27349773049354553
CC_01D586B7E7A4,0,0.14075855910778046
CC_01D5A1099D98,0,0.17685411870479584
CC_01D8177D33B9,0,0.22794072329998016
CC_01D8D0BB7961,0,0.21683627367019653
CC_01DD43C01B80,0,0.18817457556724548
CC_01DFA1DF53F6,0,0.21236643195152283
CC_01E062ACC88B,0,0.1702715903520584
CC_01E2B7ED6107,0,0.2033192664384842
CC_01E70E8718A9,0,0.21767957508563995
CC_01E7623CBD0F,0,0.27245426177978516
CC_01EAF8DA6227,0,0.1792987585067749
CC_01F2091FC586,0,0.18975324928760529
CC_01F37D908978,0,0.21859514713287354
CC_01FA4C26ABEC,0,0.2110956460237503
CC_01FAB37C1CFB,0,0.18258735537528992
CC_01FD4C56F0C2,0,0.18581712245941162
CC_02015659F881,0,0.2407764196395874
CC_02074A9ADB7A,0,0.20530866086483002
CC_0207CA3C1DD9,0,0.19361533224582672
CC_020A0EB137E0,0,0.18315814435482025
CC_020C1AADAC9A,0,0.2191876322031021
CC_020FC7ADC447,0,0.2280343621969223
CC_020FFE185ACD,0,0.18887686729431152
CC_02107589C479,0,0.19638065993785858
CC_0211D89A1ACF,0,0.19726328551769257
CC_021A8812B28E,0,0.18942901492118835
CC_021FD690E352,0,0.24548639357089996
CC_0220CC31D601,0,0.19605034589767456
CC_0222F7DAFE81,0,0.19773709774017334
CC_022320678E24,0,0.1901547908782959
CC_022F2E7052FD,0,0.19125409424304962
CC_02302E76108A,0,0.19237342476844788
CC_023033C8850F,0,0.1836603581905365
CC_0230E02D8543,0,0.1852021962404251
CC_0230E22AF075,0,0.17430105805397034
CC_02319698C018,0,0.20112499594688416
CC_023532456F37,0,0.328364759683609
CC_0235BF3F4979,0,0.25595980882644653
CC_02368E68A086,0,0.14328567683696747
CC_023D65182EB2,0,0.22921381890773773
CC_023F59E9986C,0,0.14099493622779846
CC_0245F766E4AC,0,0.18371815979480743
CC_0246B12B0445,0,0.2191174030303955
CC_02474EEA5276,0,0.1577889323234558
CC_02496C1D5547,0,0.19419816136360168
CC_024993F15158,0,0.20625346899032593
CC_024AA098CF34,0,0.17452219128608704
CC_024AEE6FC78A,0,0.20213082432746887
CC_024BCEFEB3B1,0,0.16183841228485107
CC_024CB835F9F4,0,0.2774367034435272
CC_02514C6C01C8,0,0.19727787375450134
CC_02562009215E,0,0.22413042187690735
CC_02587B1B7CE8,0,0.22020229697227478
CC_025887FD1578,0,0.2310108095407486
CC_025936DB6339,0,0.19621306657791138
CC_0259F3A8C95E,0,0.24354535341262817
CC_025A293D644C,0,0.23994681239128113
CC_025B4242FDB8,0,0.247931569814682
CC_026066EEC1F2,0,0.20889867842197418
CC_0262E6B2B495,0,0.2058088630437851
CC_0262EA7FA26D,0,0.18798939883708954
CC_02659F97FEFC,0,0.20412074029445648
CC_02681B7C89D0,0,0.2188776433467865
CC_0271C116181B,0,0.17677338421344757
CC_027451E393E9,0,0.19463706016540527
CC_0275AB744D32,0,0.13368548452854156
CC_02768260ECE7,0,0.21039703488349915
CC_0276D670D446,0,0.19519667327404022
CC_027AE97B5FEC,0,0.2253209799528122
CC_027BF65FD10E,0,0.17495965957641602
CC_027C4B09BB5B,0,0.1876913160085678
CC_0280AE6B7C38,0,0.17974641919136047
CC_028114715BA7,0,0.13269419968128204
CC_0281B228E890,0,0.1774086058139801
CC_0286D2BEC77E,0,0.19864942133426666
CC_0287EE5CC52C,0,0.1865544617176056
CC_02881D519DF2,0,0.14847269654273987
CC_02894540BAC1,0,0.2657800614833832
CC_029180FB750A,0,0.18912582099437714
CC_0292365EC65B,0,0.26276925206184387
CC_02947671FD03,0,0.19629408419132233
CC_0296AF94C10B,0,0.1988610476255417
CC_0296C24B02D4,0,0.13610681891441345
CC_0299342384D6,0,0.16426457464694977
CC_029CE5404DAA,0,0.18439124524593353
CC_02A3228A7385,0,0.2354840338230133
CC_02A5FA7451E6,0,0.17933976650238037
CC_02A83D2F80D4,0,0.41173866391181946
CC_02AA8B22BDA7,0,0.23127594590187073
CC_02AA9816DDB8,0,0.19133780896663666
CC_02AD5064A3B8,0,0.17880959808826447
CC_02AD7B165DE6,0,0.21203425526618958
CC_02AEA61C112D,0,0.16313683986663818
CC_02AEC45429A6,0,0.1477888971567154
CC_02AF0737E6C2,0,0.2409299910068512
CC_02B2580C09A0,0,0.22294536232948303
CC_02B4DC166F1A,0,0.1982572078704834
CC_02B715323970,0,0.21031172573566437
CC_02B7D04CEC8D,0,0.22450952231884003
CC_02BA95283E62,0,0.24501517415046692
CC_02C246720CDF,0,0.1854783594608307
CC_02C77F19808E,0,0.18061478435993195
CC_02C797F0DBF1,0,0.16127988696098328
CC_02C8B73713B5,0,0.2087736576795578
CC_02CEA459F869,0,0.1855243593454361
CC_02D1D4910688,0,0.2177751213312149
CC_02D3AADCBEDB,0,0.2003088891506195
CC_02D3C3105294,0,0.20005525648593903
CC_02D6BF52CE73,0,0.2032471001148224
CC_02DA4A841D8D,0,0.17515017092227936
CC_02DB0674882C,0,0.1856841892004013
CC_02DC56B0F1FF,0,0.21979515254497528
CC_02DE5AF26FC3,0,0.1623859703540802
CC_02E031636EA7,0,0.10057467967271805
CC_02E10C2E326D,0,0.10217911750078201
CC_02E16348D168,0,0.18537195026874542
CC_02E19D1815C5,0,0.23767732083797455
CC_02E3FC4D96BE,0,0.12962599098682404
CC_02E430E9A0A6,0,0.1826791912317276
CC_02E727F44272,0,0.2050163894891739
CC_02EB27BA7EAF,0,0.21572308242321014
CC_02EE7191F8A4,0,0.22684906423091888
CC_02EF6EC394BA,0,0.2341543585062027
CC_02F01C560625,0,0.19409535825252533
CC_02F30271E181,0,0.2198161482810974
CC_02F53D236C9E,0,0.2072877138853073
CC_02F9190FC89B,0,0.16169124841690063
CC_02FABE323494,0,0.1658063530921936
CC_02FCACC905E9,0,0.21179421246051788
CC_0309C207972A,0,0.2588321566581726
CC_030AD899DD76,0,0.20811305940151215
CC_030D66374B55,0,0.17874141037464142
CC_030FE886131E,0,0.17640134692192078
CC_03151B53E6C6,0,0.1997499018907547
CC_031970F39493,0,0.17024266719818115
CC_0320752EA53A,0,0.21736276149749756
CC_0321DDF445E0,0,0.2601085305213928
CC_03293D1B04FB,0,0.18900389969348907
CC_03294B02C6E9,0,0.14109130203723907
CC_032C779665AB,0,0.16165272891521454
CC_032E5EE8677F,0,0.10312511771917343
CC_033241817650,0,0.167604461312294
CC_0337B4E71D3F,0,0.18152762949466705
CC_0338A96A192A,0,0.22414276003837585
CC_033BD5351D7A,0,0.23783573508262634
CC_034646F5D544,0,0.2174360752105713
CC_0346B15D9469,0,0.21367515623569489
CC_034A339BCCEC,0,0.2369483858346939
CC_034B468EBB60,0,0.27048906683921814
CC_034DD9A722C5,0,0.19712042808532715
CC_034F4EFA8BFE,0,0.12639762461185455
CC_03504F5AB86F,0,0.18210817873477936
CC_0354B18976C9,0,0.15566125512123108
CC_03562F93D8E3,0,0.24726885557174683
CC_035671ED0A7B,0,0.2063187062740326
CC_0358C2C1A932,0,0.14995500445365906
CC_035D3588EC56,0,0.1498551219701767
CC_035DA41191B3,0,0.23163975775241852
CC_036016D7257B,0,0.13233596086502075
CC_036166CC06C4,0,0.2013680636882782
CC_0364EA926244,0,0.1811608523130417
CC_0366D5696D16,0,0.3354460597038269
CC_03676027229F,0,0.15189729630947113
CC_036880C0DE52,0,0.14047160744667053
CC_036A6CE616AD,0,0.18279068171977997
CC_036EA4EE572C,0,0.14282014966011047
CC_03710E581CCE,0,0.16815562546253204
CC_0374D1351569,0,0.2260538786649704
CC_0374F561CAE3,0,0.13836100697517395
CC_037761AB3613,0,0.20241005718708038
CC_03790BE11F72,0,0.19459564983844757
CC_037B81675DBB,0,0.2435380518436432
CC_037FB1C3E15D,0,0.1784948706626892
CC_0380267FF063,0,0.22945336997509003
CC_03882C58148D,0,0.19344913959503174
CC_03882E114DB2,0,0.23874738812446594
CC_03896CB41533,0,0.2633779048919678
CC_038CB2FD4A18,0,0.22836369276046753
CC_038EF6F3E5FE,0,0.19330695271492004
CC_038FE7401997,0,0.2512968182563782
CC_039378B910CE,0,0.18297266960144043
CC_03961B833006,0,0.2063940316438675
CC_03978E24C066,0,0.18418645858764648
CC_039942F61C28,0,0.22392971813678741
CC_0399C4A0B150,0,0.1627006083726883
CC_039B3016F577,0,0.13250000774860382
CC_03AB22276C2A,0,0.2534876763820648
CC_03AC64A666E2,0,0.17038191854953766
CC_03AFF955A990,0,0.21952612698078156
CC_03B284A89001,0,0.18806932866573334
CC_03B2F7DA9AA7,0,0.17257441580295563
CC_03B328C95751,0,0.2020443081855774
CC_03B50F841852,0,0.19916196167469025
CC_03B56F1BF915,0,0.18142069876194
CC_03B8554898B1,0,0.18391287326812744
CC_03BBD8F8A5D4,0,0.21409843862056732
CC_03BE1A7B8392,0,0.26932182908058167
CC_03C0B7E9D7C0,0,0.23271839320659637
CC_03C6774914E6,0,0.1326848566532135
CC_03C7571BABA7,0,0.16969366371631622
CC_03CA87B19F7D,0,0.1695534586906433
CC_03D0D1654B4F,0,0.28273817896842957
CC_03D1E89D6CBF,0,0.27981361746788025
CC_03D578C8C89A,0,0.1722133904695511
CC_03DB0515A3F6,0,0.23892034590244293
CC_03E2A455C91A,0,0.2123286873102188
CC_03E32554800E,0,0.20280985534191132
CC_03E5AD480F5C,0,0.21636296808719635
CC_03E5C0623FC5,0,0.1443118005990982
CC_03E5DEC65955,0,0.21767234802246094
CC_03EA9AE48F7A,0,0.17247754335403442
CC_03EACC64CE8B,0,0.17614306509494781
CC_03ED2E16E739,0,0.18952155113220215
CC_03ED721FECF9,0,0.1643945574760437
CC_03EE6E5F00C1,0,0.17641668021678925
CC_03F08C8460A7,0,0.15448831021785736
CC_03F6A7EB53E4,0,0.16302233934402466
CC_03F6E05D3907,0,0.1906415820121765
CC_03F8DF7D32E9,0,0.14785130321979523
CC_03FE107EAA61,0,0.17257045209407806
CC_03FF986D2502,0,0.28078973293304443
CC_040AB80DFBA1,0,0.20014403760433197
CC_040D8ED6A285,0,0.24087190628051758
CC_040D94E922FA,0,0.2074073851108551
CC_040E3EEEA715,0,0.18227064609527588
CC_0413EA4AEBB2,0,0.1282031536102295
CC_041CF9707B3D,0,0.2055324912071228
CC_0420CC5C8E4D,0,0.10101576894521713
CC_0421CB469047,0,0.1879037618637085
CC_04256E790E70,0,0.17897409200668335
CC_0426A6F18A53,0,0.19681474566459656
CC_04299225FBB7,0,0.213404580950737
CC_042A511FA68A,0,0.25241246819496155
CC_042A596887CF,0,0.21477317810058594
CC_042C04580C48,0,0.1861681193113327
CC_042F45FBFAF1,0,0.19949498772621155
CC_0434F6EEB715,0,0.2024347186088562
CC_0438D6C8561F,0,0.10571544617414474
CC_04390616DCEE,0,0.2425258457660675
CC_0439716FD39F,0,0.18546511232852936
CC_043DCB8C2376,0,0.24429620802402496
CC_0442A4083E8A,0,0.22812160849571228
CC_0447B5363EAD,0,0.12976637482643127
CC_044819458563,0,0.20388588309288025
CC_044C57511463,0,0.29078659415245056
CC_044C7084A2B5,0,0.15883572399616241
CC_0450CCC2C9BE,0,0.20507259666919708
CC_0456E3578B0B,0,0.19373638927936554
CC_045B2B5E5D0B,0,0.18122278153896332
CC_045BA693F15F,0,0.20273157954216003
CC_045C6B5771A5,0,0.17570531368255615
CC_045D5AF9A56E,0,0.22523008286952972
CC_04665AE5479A,0,0.20370742678642273
CC_046D6D637F50,0,0.1934131383895874
CC_046F8F942394,0,0.1488756686449051
CC_0470EB7E3A12,0,0.2197178602218628
CC_0473990151D2,0,0.19835032522678375
CC_04746BDB3FD5,0,0.22501596808433533
CC_0475D3D630A5,0,0.18937766551971436
CC_04768E606734,0,0.20723775029182434
CC_0477492CF518,0,0.10917812585830688
CC_0477F5FDEABD,0,0.1578301638364792
CC_047968EDD2C9,0,0.24347138404846191
CC_047B2A826B14,0,0.17198783159255981
CC_047FF722131C,0,0.18091900646686554
CC_048166C48C88,0,0.19007927179336548
CC_04838AAF6AC1,0,0.20044875144958496
CC_0484835DD87F,0,0.2624661326408386
CC_04848E1A43F7,0,0.21277715265750885
CC_0486184A941B,0,0.2128148227930069
CC_048B97EDE590,0,0.1853489875793457
CC_048D165717F6,0,0.1791483759880066
CC_0490048405E8,0,0.25050511956214905
CC_04902E519DA6,0,0.20238757133483887
CC_04930626BD15,0,0.18979498744010925
CC_049565896B8C,0,0.27756765484809875
CC_0499B72E7537,0,0.183018296957016
CC_049A02218452,0,0.09623942524194717
CC_049ED1018745,0,0.1787596493959427
CC_04A07E9E009E,0,0.2612467110157013
CC_04A0B1015786,0,0.19960153102874756
CC_04A32ED149BE,0,0.18367999792099
CC_04A391F3061E,0,0.22796161472797394
CC_04A55FE0E282,0,0.28425362706184387
CC_04B1297AB948,0,0.20840011537075043
CC_04B17630AFE9,0,0.31791797280311584
CC_04B44C0F4658,0,0.20251403748989105
CC_04B4DF4DEF9B,0,0.21499857306480408
CC_04B536D8902C,0,0.1649254560470581
CC_04B5D21FD3E0,0,0.18629691004753113
CC_04B872D00305,0,0.23601561784744263
CC_04B92BE25F12,0,0.18534569442272186
CC_04BE90616D5F,0,0.17483007907867432
CC_04C0024EBCD7,0,0.16135838627815247
CC_04C41D086D60,0,0.21942047774791718
CC_04C798BE8C08,0,0.19131381809711456
CC_04C94749E891,0,0.1482846885919571
CC_04C99B10486E,0,0.19824859499931335
CC_04CA7620EAED,0,0.18888679146766663
CC_04D59F9FB0F8,0,0.14627960324287415
CC_04D7B1C6DA60,0,0.1730884462594986
CC_04D9EC4A25B2,0,0.15447811782360077
CC_04E2390EE5C0,0,0.18706324696540833
CC_04E2EBA35B5F,0,0.267670214176178
CC_04E77CA6B2BD,0,0.12450873851776123
CC_04EA81365EC5,0,0.20579002797603607
CC_04EFBBFA491C,0,0.24288706481456757
CC_04F47438D1D8,0,0.15260757505893707
CC_04F81D31B942,0,0.1711759865283966
CC_04F8F9B8BA22,0,0.19047001004219055
CC_04FDA6443A72,0,0.2703667879104614
CC_04FE89FB567D,0,0.1604723483324051
CC_05031263B8A2,0,0.234493225812912
CC_050465C58A50,0,0.15097154676914215
CC_05088407C45A,0,0.2509986162185669
CC_050903E7B725,0,0.23477362096309662
CC_05099A9E9AB7,0,0.19519628584384918
CC_0509DE377FF5,0,0.15345825254917145
CC_050A9DFE5D86,0,0.19805142283439636
CC_050B315AC07E,0,0.12324361503124237
CC_050C8316C37C,0,0.2635188400745392
CC_051318F1CC73,0,0.3176089823246002
CC_0513A8283954,0,0.18767063319683075
CC_051AE1FB117C,0,0.16110867261886597
CC_051EFDF57C79,0,0.23113755881786346
CC_051F1D61CFC5,0,0.20359979569911957
CC_0520C32FFFBC,0,0.19309018552303314
CC_05212FFD2EDB,0,0.18699905276298523
CC_0523AF460A86,0,0.18612298369407654
CC_052672AEC348,0,0.19009731709957123
CC_0526F2E117F6,0,0.23138049244880676
CC_052DF74932CA,0,0.19248685240745544
CC_05367A9957C1,0,0.22918711602687836
CC_05401DB637BD,0,0.22664807736873627
CC_0543BECF2708,0,0.22948940098285675
CC_0546E45AA535,0,0.18278926610946655
CC_054979662E63,0,0.2069014608860016
CC_0549CE20DF16,0,0.22078503668308258
CC_054C7A474B42,0,0.2553979456424713
CC_0550FC4A2855,0,0.19752265512943268
CC_0552321475B4,0,0.19167499244213104
CC_0555AC7E72B8,0,0.18512271344661713
CC_0561D728431F,0,0.14913594722747803
CC_05638553846E,0,0.23142141103744507
CC_056534FE3AA5,0,0.18727104365825653
CC_056A2167CC08,0,0.243953138589859
CC_056B64B129D8,0,0.15662162005901337
CC_056D2D00B0F1,0,0.15158997476100922
CC_056DF0808F42,0,0.2950339615345001
CC_056E80C4319D,0,0.19392791390419006
CC_0572C5C1B693,0,0.11660753190517426
CC_05737ABF7471,0,0.23989851772785187
CC_0574C5CA86C3,0,0.21140500903129578
CC_0581592873D3,0,0.1784307211637497
CC_058171DA1DCE,0,0.19098281860351562
CC_05817D171247,0,0.19066175818443298
CC_058365FF9381,0,0.1926538497209549
CC_058663D63B28,0,0.1566942036151886
CC_05875F50C2BB,0,0.1813937872648239
CC_0587E8481B1E,0,0.19586777687072754
CC_0587FB441177,0,0.40759289264678955
CC_05895C36458F,0,0.23237213492393494
CC_058CAD85BE76,0,0.17486004531383514
CC_058FCBC9A7A5,0,0.1633484661579132
CC_058FE3DBE19C,0,0.20206117630004883
CC_0591C209D44D,0,0.17928573489189148
CC_059423BA685C,0,0.2219664305448532
CC_0597ED80E01C,0,0.1936793029308319
CC_05990770D80E,0,0.1702890545129776
CC_059DE359C4E9,0,0.20743915438652039
CC_05A0FEAEB80D,0,0.24470669031143188
CC_05A25FC0EF10,0,0.15891359746456146
CC_05A41EC7FC1A,0,0.2008276879787445
CC_05A499DEF7C2,0,0.18716801702976227
CC_05AE049AF9F8,0,0.16832007467746735
CC_05AF552D4D7E,0,0.17029809951782227
CC_05B187D40B63,0,0.13359153270721436
CC_05B333C0DF33,0,0.27054184675216675
CC_05B7418E17E3,0,0.16830851137638092
CC_05B82628E3FC,0,0.24020010232925415
CC_05B9D662F55B,0,0.2516709268093109
CC_05BA7F073AC7,0,0.18358094990253448
CC_05BB5B29C712,0,0.19687339663505554
CC_05BCF8DB31EB,0,0.138650044798851
CC_05BFF5F8441B,0,0.16708099842071533
CC_05C0C2A30E48,0,0.1528477668762207
CC_05C1A960D798,0,0.2649494707584381
CC_05C40B4FD93E,0,0.1473262757062912
CC_05C7BF273F44,0,0.15822748839855194
CC_05CB514129BF,0,0.21335017681121826
CC_05CF210DAD47,0,0.1422126591205597
CC_05D1E269272A,0,0.19613902270793915
CC_05D280951348,0,0.24409256875514984
CC_05D2EA214E22,0,0.22810785472393036
CC_05D3DF98FA6E,0,0.14215293526649475
CC_05D5AA070631,0,0.2198398858308792
CC_05D75D92F18D,0,0.2149178832769394
CC_05D8B4F654FB,0,0.15578371286392212
CC_05D93F9C9263,0,0.19971056282520294
CC_05DA227E1279,0,0.1708945631980896
CC_05DD18EFE70D,0,0.20003260672092438
CC_05E50ECB4120,0,0.2492409199476242
CC_05E5C2974C92,0,0.18614156544208527
CC_05E66A6CF95F,0,0.2144750952720642
CC_05E740122DA3,0,0.17873966693878174
CC_05E7449D6D40,0,0.18461290001869202
CC_05EAD48778B4,0,0.13232316076755524
CC_05EB1A70EBA1,0,0.18434543907642365
CC_05ECE028DC99,0,0.27655166387557983
CC_05EDAB693883,0,0.1788790374994278
CC_05F4EE3EA33F,0,0.2282053381204605
CC_05FF76458CD4,0,0.1701880246400833
CC_060081B57BBE,0,0.26579102873802185
CC_06051E695A93,0,0.22595898807048798
CC_060605FE00D6,0,0.25554192066192627
CC_060801A0977D,0,0.21452045440673828
CC_0608CC4E539B,0,0.20683638751506805
CC_060C45819C51,0,0.1284753829240799
CC_060F6C44B33D,0,0.1748930811882019
CC_060F8B7BC60D,0,0.20091953873634338
CC_060FD5AFB58E,0,0.15178145468235016
CC_0610B20E8F48,0,0.2196374088525772
CC_06124F8FD320,0,0.18212397396564484
CC_061BC8E3DE42,0,0.15364032983779907
CC_061D40D5762D,0,0.32411321997642517
CC_0622A2C12608,0,0.20849023759365082
CC_0624F662E890,0,0.15595510601997375
CC_062637694AE9,0,0.2166607528924942
CC_062A1582A115,0,0.21613487601280212
CC_062CFA78A83E,0,0.16833072900772095
CC_062D74137543,0,0.19533878564834595
CC_062DE3F4E88E,0,0.16865144670009613
CC_062E2E3C61B1,0,0.12919144332408905
CC_063368598D75,0,0.2119930386543274
CC_0634F2A2BCFB,0,0.16020601987838745
CC_063AAE18B191,0,0.20098598301410675
CC_063BE9A0D596,0,0.163371279835701
CC_0642F32E4269,0,0.21372918784618378
