client_id,oof_test_prob,adversarial_weight
CC_012A37359DB7,0.20971843600273132,1.0529875621980433
CC_012C42D7E854,0.22781486809253693,1.1706555029852355
CC_012E7A7878E5,0.22064581513404846,1.1233867697871196
CC_012ED63A7E6C,0.23978260159492493,1.251550404688555
CC_01349EB3649A,0.19892467558383942,0.9853347193440497
CC_013536D5B9AF,0.18900157511234283,0.9247277586951212
CC_0136641C69EB,0.1895809918642044,0.9282258400006252
CC_01384D5CFF72,0.1656174212694168,0.7876064647494558
CC_0138BB7BD8A3,0.35449907183647156,2.1791479304710286
CC_01399364C26C,0.14724673330783844,0.6851580405608542
CC_013AB3EC63DC,0.18259941041469574,0.8864064469423879
CC_014366E64DCA,0.1760278195142746,0.8476903556077492
CC_014A63C90F62,0.18161755800247192,0.880582419088532
CC_014BF9E304F3,0.12769606709480286,0.5808689643385763
CC_014C89539CCB,0.20782379806041718,1.0409789983928857
CC_014CF6A70FBF,0.15936820209026337,0.7522537151431399
CC_014E1324EE80,0.18850773572921753,0.9217502721452446
CC_01509F2183B8,0.20330822467803955,1.012588745511545
CC_01554CCC0460,0.22227884829044342,1.1340774343220679
CC_015B291B0487,0.1844831258058548,0.8976192932593863
CC_015B8DE78DB8,0.15759611129760742,0.7423241947017774
CC_0161B5B24B5F,0.2414778172969818,1.2632154749071867
CC_01653DC77271,0.22554735839366913,1.1556101862680446
CC_01667940AC27,0.1911349594593048,0.9376322684384019
CC_016B51878C16,0.19953060150146484,0.9890841896878616
CC_016C33BE1E7B,0.20368479192256927,1.0149439882774276
CC_016EFF422602,0.183285653591156,0.8904853312738205
CC_016FEE812B9C,0.2180572897195816,1.1065324547247501
CC_01712CAA42A3,0.20747332274913788,1.0387639142377487
CC_0174CAC73142,0.21302461624145508,1.074081225467096
CC_0177D857E633,0.270865261554718,1.4740560654967694
CC_017BA5C2C520,0.20736828446388245,1.0381004297563063
CC_017DCE877A26,0.219270259141922,1.1144163832047274
CC_018248BA2DAA,0.07780290395021439,0.33476537982918586
CC_0182FB5AA05F,0.2100045382976532,1.0548059368811105
CC_01882463E3CD,0.22331711649894714,1.1408978429178447
CC_018CEE8FE58D,0.18258585035800934,0.8863259178343024
CC_018E749907B7,0.19466575980186462,0.9591397427125673
CC_018FB501A605,0.12354540079832077,0.5593268143466442
CC_01908B0AA50C,0.13327620923519135,0.6101553107550497
CC_0193729A77D2,0.20764920115470886,1.039875261058863
CC_01960FDF3E7F,0.16559964418411255,0.7875051461145505
CC_019611B783AB,0.11104514449834824,0.49566510891901494
CC_019912E3B581,0.22166280448436737,1.1300392291441708
CC_019EF3051B45,0.17533567547798157,0.8436485520029852
CC_019FDD770163,0.14973458647727966,0.6987729677034571
CC_01A164F25668,0.15117144584655762,0.706672625014095
CC_01A5CBDF8101,0.18851645290851593,0.9218027988743326
CC_01A9DD94B3E3,0.19436872005462646,0.9573230956368637
CC_01AA79D4600A,0.2629239559173584,1.4154233097530686
CC_01ACFC758043,0.22031976282596588,1.1212576290828806
CC_01B0D8601911,0.22432714700698853,1.1475502780291393
CC_01B76192CFFA,0.1677190661430359,0.7996150719949121
CC_01B852C90D56,0.21478520333766937,1.0853863766192609
CC_01BEF0C26362,0.1862550973892212,0.9082143674455194
CC_01C3FF12EB8D,0.15382491052150726,0.7213315315396913
CC_01C6D9F0DB8E,0.24898295104503632,1.3154922556856459
CC_01C7A2731579,0.3235343396663666,1.8977679576348583
CC_01C8FC78044C,0.2132524996995926,1.0755416689776718
CC_01C98663A16F,0.214645653963089,1.0844884470983829
CC_01CAF0E84BBF,0.19423989951610565,0.9565356664400565
CC_01CBA617AF23,0.18139149248600006,0.8792434509408519
CC_01CF95E913FC,0.2754110097885132,1.5081969162918984
CC_01D06CCF898A,0.28277304768562317,1.5644075133484212
CC_01D2B07730D0,0.20840512216091156,1.0446574245588518
CC_01D3556F1812,0.18075862526893616,0.8754989585722582
CC_01D4CBCDC120,0.21131610870361328,1.0631587453597855
CC_01D55EDD2BE6,0.27349773049354553,1.493775160165782
CC_01D586B7E7A4,0.14075855910778046,0.6500220358258447
CC_01D5A1099D98,0.17685411870479584,0.8525244647401192
CC_01D8177D33B9,0.22794072329998016,1.1714931626251128
CC_01D8D0BB7961,0.21683627367019653,1.0986208905562638
CC_01DD43C01B80,0.18817457556724548,0.919743608817583
CC_01DFA1DF53F6,0.21236643195152283,1.069867845473775
CC_01E062ACC88B,0.1702715903520584,0.8142817732274331
CC_01E2B7ED6107,0.2033192664384842,1.0126577746024963
CC_01E70E8718A9,0.21767957508563995,1.1040824174672286
CC_01E7623CBD0F,0.27245426177978516,1.485941754143184
CC_01EAF8DA6227,0.1792987585067749,0.8668833743057488
CC_01F2091FC586,0.18975324928760529,0.9292667651747227
CC_01F37D908978,0.21859514713287354,1.1100253422518527
CC_01FA4C26ABEC,0.2110956460237503,1.061752774755927
CC_01FAB37C1CFB,0.18258735537528992,0.8863348555485511
CC_01FD4C56F0C2,0.18581712245941162,0.9055913118983483
CC_02015659F881,0.2407764196395874,1.2583827194651265
CC_02074A9ADB7A,0.20530866086483002,1.0251260556777926
CC_0207CA3C1DD9,0.19361533224582672,0.9527214996219863
CC_020A0EB137E0,0.18315814435482025,0.8897269249270447
CC_020C1AADAC9A,0.2191876322031021,1.1138785560353603
CC_020FC7ADC447,0.2280343621969223,1.1721165760582126
CC_020FFE185ACD,0.18887686729431152,0.9239755205291299
CC_02107589C479,0.19638065993785858,0.9696540525870312
CC_0211D89A1ACF,0.19726328551769257,0.9750830731295681
CC_021A8812B28E,0.18942901492118835,0.92730783401325
CC_021FD690E352,0.24548639357089996,1.2910076969799047
CC_0220CC31D601,0.19605034589767456,0.967625359809371
CC_0222F7DAFE81,0.19773709774017334,0.9780024146526799
CC_022320678E24,0.1901547908782959,0.9316949385983875
CC_022F2E7052FD,0.19125409424304962,0.9383549032882503
CC_02302E76108A,0.19237342476844788,0.9451548284530041
CC_023033C8850F,0.1836603581905365,0.8927153906923692
CC_0230E02D8543,0.1852021962404251,0.9019132445440693
CC_0230E22AF075,0.17430105805397034,0.8376194957685674
CC_02319698C018,0.20112499594688416,0.9989774785105363
CC_023532456F37,0.328364759683609,1.9399545208725648
CC_0235BF3F4979,0.25595980882644653,1.3650352396218048
CC_02368E68A086,0.14328567683696747,0.6636440934726306
CC_023D65182EB2,0.22921381890773773,1.1799819359359591
CC_023F59E9986C,0.14099493622779846,0.6512927941991526
CC_0245F766E4AC,0.18371815979480743,0.8930595799825751
CC_0246B12B0445,0.2191174030303955,1.113421516671694
CC_02474EEA5276,0.1577889323234558,0.7434025988843304
CC_02496C1D5547,0.19419816136360168,0.956280591560018
CC_024993F15158,0.20625346899032593,1.0310694121764534
CC_024AA098CF34,0.17452219128608704,0.8389068419962189
CC_024AEE6FC78A,0.20213082432746887,1.005239028431764
CC_024BCEFEB3B1,0.16183841228485107,0.7661650506300384
CC_024CB835F9F4,0.2774367034435272,1.5235492577583067
CC_02514C6C01C8,0.19727787375450134,0.9751729055136487
CC_02562009215E,0.22413042187690735,1.1462532152193075
CC_02587B1B7CE8,0.22020229697227478,1.120491006438329
CC_025887FD1578,0.2310108095407486,1.1920117839414546
CC_025936DB6339,0.19621306657791138,0.9686245345312305
CC_0259F3A8C95E,0.24354535341262817,1.277513314002255
CC_025A293D644C,0.23994681239128113,1.2526780912359246
CC_025B4242FDB8,0.247931569814682,1.3081060474609145
CC_026066EEC1F2,0.20889867842197418,1.0477847282824626
CC_0262E6B2B495,0.2058088630437851,1.028270837677619
CC_0262EA7FA26D,0.18798939883708954,0.9186289792857522
CC_02659F97FEFC,0.20412074029445648,1.0176734144049997
CC_02681B7C89D0,0.2188776433467865,1.1118618211452416
CC_0271C116181B,0.17677338421344757,0.8520517149088211
CC_027451E393E9,0.19463706016540527,0.9589641618929085
CC_0275AB744D32,0.13368548452854156,0.6123181672311644
CC_02768260ECE7,0.21039703488349915,1.0573026635383969
CC_0276D670D446,0.19519667327404022,0.9623900640620496
CC_027AE97B5FEC,0.2253209799528122,1.154112961901994
CC_027BF65FD10E,0.17495965957641602,0.8414556344584316
CC_027C4B09BB5B,0.1876913160085678,0.9168358044108663
CC_0280AE6B7C38,0.17974641919136047,0.8695220390288699
CC_028114715BA7,0.13269419968128204,0.6070831380449322
CC_0281B228E890,0.1774086058139801,0.8557738332298742
CC_0286D2BEC77E,0.19864942133426666,0.9836333186516609
CC_0287EE5CC52C,0.1865544617176056,0.9100089017664046
CC_02881D519DF2,0.14847269654273987,0.6918572562194506
CC_02894540BAC1,0.2657800614833832,1.4363646400621461
CC_029180FB750A,0.18912582099437714,0.9254774405567863
CC_0292365EC65B,0.26276925206184387,1.414293633804312
CC_02947671FD03,0.19629408419132233,0.9691221682739178
CC_0296AF94C10B,0.1988610476255417,0.9849413185184475
CC_0296C24B02D4,0.13610681891441345,0.625155878803547
CC_0299342384D6,0.16426457464694977,0.7799083743956596
CC_029CE5404DAA,0.18439124524593353,0.8970711711954116
CC_02A3228A7385,0.2354840338230133,1.2222031219812037
CC_02A5FA7451E6,0.17933976650238037,0.8671249696407818
CC_02A83D2F80D4,0.41173866391181946,2.777281029522328
CC_02AA8B22BDA7,0.23127594590187073,1.193791485035636
CC_02AA9816DDB8,0.19133780896663666,0.9388628183552682
CC_02AD5064A3B8,0.17880959808826447,0.8640033852686413
CC_02AD7B165DE6,0.21203425526618958,1.0677440823573805
CC_02AEA61C112D,0.16313683986663818,0.7735102571415488
CC_02AEC45429A6,0.1477888971567154,0.6881182910240676
CC_02AF0737E6C2,0.2409299910068512,1.2594400900188678
CC_02B2580C09A0,0.22294536232948303,1.1384536862582373
CC_02B4DC166F1A,0.1982572078704834,0.9812109883573642
CC_02B715323970,0.21031172573566437,1.0567597888093876
CC_02B7D04CEC8D,0.22450952231884003,1.1487533163673653
CC_02BA95283E62,0.24501517415046692,1.287725335830671
CC_02C246720CDF,0.1854783594608307,0.9035643767297374
CC_02C77F19808E,0.18061478435993195,0.8746487002344279
CC_02C797F0DBF1,0.16127988696098328,0.7630124675565496
CC_02C8B73713B5,0.2087736576795578,1.046992194638643
CC_02CEA459F869,0.1855243593454361,0.9038395108783489
CC_02D1D4910688,0.2177751213312149,1.1047019524218338
CC_02D3AADCBEDB,0.2003088891506195,0.993908570906328
CC_02D3C3105294,0.20005525648593903,0.992335343843062
CC_02D6BF52CE73,0.2032471001148224,1.0122066514711208
CC_02DA4A841D8D,0.17515017092227936,0.8425664431114829
CC_02DB0674882C,0.1856841892004013,0.9047957255874843
CC_02DC56B0F1FF,0.21979515254497528,1.1178356282672437
CC_02DE5AF26FC3,0.1623859703540802,0.769259810585366
CC_02E031636EA7,0.10057467967271805,0.4437026579154188
CC_02E10C2E326D,0.10217911750078201,0.4515864754199337
CC_02E16348D168,0.18537195026874542,0.9029280419799525
CC_02E19D1815C5,0.23767732083797455,1.2371358291727297
CC_02E3FC4D96BE,0.12962599098682404,0.5909553349125657
CC_02E430E9A0A6,0.1826791912317276,0.8868802953861701
CC_02E727F44272,0.2050163894891739,1.023290370884464
CC_02EB27BA7EAF,0.21572308242321014,1.0914294438361252
CC_02EE7191F8A4,0.22684906423091888,1.1642364390965536
CC_02EF6EC394BA,0.2341543585062027,1.213191846140709
CC_02F01C560625,0.19409535825252533,0.9556524423350288
CC_02F30271E181,0.2198161482810974,1.1179724937666107
CC_02F53D236C9E,0.2072877138853073,1.0375916170724344
CC_02F9190FC89B,0.16169124841690063,0.7653339800239127
CC_02FABE323494,0.1658063530921936,0.7886835287008037
CC_02FCACC905E9,0.21179421246051788,1.0662104889998902
CC_0309C207972A,0.2588321566581726,1.3857029586077612
CC_030AD899DD76,0.20811305940151215,1.0428086731854027
CC_030D66374B55,0.17874141037464142,0.8636021946022677
CC_030FE886131E,0.17640134692192078,0.849874406625021
CC_03151B53E6C6,0.1997499018907547,0.9904426201585681
CC_031970F39493,0.17024266719818115,0.8141150765013607
CC_0320752EA53A,0.21736276149749756,1.1020292370904494
CC_0321DDF445E0,0.2601085305213928,1.3949384880136007
CC_03293D1B04FB,0.18900389969348907,0.9247417827762747
CC_03294B02C6E9,0.14109130203723907,0.6518110554402466
CC_032C779665AB,0.16165272891521454,0.7651164990911927
CC_032E5EE8677F,0.10312511771917343,0.4562481092255281
CC_033241817650,0.167604461312294,0.7989586672433246
CC_0337B4E71D3F,0.18152762949466705,0.8800496910656936
CC_0338A96A192A,0.22414276003837585,1.1463345447733009
CC_033BD5351D7A,0.23783573508262634,1.2382176997005487
CC_034646F5D544,0.2174360752105713,1.102504214949449
CC_0346B15D9469,0.21367515623569489,1.0782526014653526
CC_034A339BCCEC,0.2369483858346939,1.2321634466470033
CC_034B468EBB60,0.27048906683921814,1.4712497171554129
CC_034DD9A722C5,0.19712042808532715,0.9742035489423568
CC_034F4EFA8BFE,0.12639762461185455,0.5741079857363959
CC_03504F5AB86F,0.18210817873477936,0.8834908731564967
CC_0354B18976C9,0.15566125512123108,0.731530252495909
CC_03562F93D8E3,0.24726885557174683,1.3034609209963024
CC_035671ED0A7B,0.2063187062740326,1.0314803123899716
CC_0358C2C1A932,0.14995500445365906,0.6999830615826995
CC_035D3588EC56,0.1498551219701767,0.6994346293689674
CC_035DA41191B3,0.23163975775241852,1.196235534366941
CC_036016D7257B,0.13233596086502075,0.605194201913308
CC_036166CC06C4,0.2013680636882782,1.000489194829858
CC_0364EA926244,0.1811608523130417,0.8778781493839808
CC_0366D5696D16,0.3354460597038269,2.002907714100758
CC_03676027229F,0.15189729630947113,0.7106734284233132
CC_036880C0DE52,0.14047160744667053,0.6484803290433924
CC_036A6CE616AD,0.18279068171977997,0.8875426345450874
CC_036EA4EE572C,0.14282014966011047,0.6611287022565802
CC_03710E581CCE,0.16815562546253204,0.8021171434933042
CC_0374D1351569,0.2260538786649704,1.1589633882874828
CC_0374F561CAE3,0.13836100697517395,0.6371722472566478
CC_037761AB3613,0.20241005718708038,1.0069801281668191
CC_03790BE11F72,0.19459564983844757,0.9587108406971517
CC_037B81675DBB,0.2435380518436432,1.277462683213542
CC_037FB1C3E15D,0.1784948706626892,0.8621522040862591
CC_0380267FF063,0.22945336997509003,1.181582355113253
CC_03882C58148D,0.19344913959503174,0.951707573583647
CC_03882E114DB2,0.23874738812446594,1.2444524733177782
CC_03896CB41533,0.2633779048919678,1.4187408674413855
CC_038CB2FD4A18,0.22836369276046753,1.1743103400103856
CC_038EF6F3E5FE,0.19330695271492004,0.9508404361514879
CC_038FE7401997,0.2512968182563782,1.3318207988594502
CC_039378B910CE,0.18297266960144043,0.8886241707374404
CC_03961B833006,0.2063940316438675,1.0319548369384415
CC_03978E24C066,0.18418645858764648,0.8958499415102744
CC_039942F61C28,0.22392971813678741,1.1449305980057305
CC_0399C4A0B150,0.1627006083726883,0.7710399538755451
CC_039B3016F577,0.13250000774860382,0.6060590013308137
CC_03AB22276C2A,0.2534876763820648,1.3473745833129114
CC_03AC64A666E2,0.17038191854953766,0.8149177493861303
CC_03AFF955A990,0.21952612698078156,1.1160825753772103
CC_03B284A89001,0.18806932866573334,0.9191100364833457
CC_03B2F7DA9AA7,0.17257441580295563,0.827591360757383
CC_03B328C95751,0.2020443081855774,1.0046998218782859
CC_03B50F841852,0.19916196167469025,0.9868023700774702
CC_03B56F1BF915,0.18142069876194,0.8794163957985253
CC_03B8554898B1,0.18391287326812744,0.8942193925852866
CC_03BBD8F8A5D4,0.21409843862056732,1.0809704705165448
CC_03BE1A7B8392,0.26932182908058167,1.4625607156640823
CC_03C0B7E9D7C0,0.23271839320659637,1.2034953150468601
CC_03C6774914E6,0.1326848566532135,0.6070338539307323
CC_03C7571BABA7,0.16969366371631622,0.8109531328266392
CC_03CA87B19F7D,0.1695534586906433,0.8101463028411141
CC_03D0D1654B4F,0.28273817896842957,1.5641385642231656
CC_03D1E89D6CBF,0.27981361746788025,1.5416735540039215
CC_03D578C8C89A,0.1722133904695511,0.8254998561897627
CC_03DB0515A3F6,0.23892034590244293,1.2456370131551562
CC_03E2A455C91A,0.2123286873102188,1.0696264358725103
CC_03E32554800E,0.20280985534191132,1.0094751116619345
CC_03E5AD480F5C,0.21636296808719635,1.095560741408446
CC_03E5C0623FC5,0.1443118005990982,0.6691982313418391
CC_03E5DEC65955,0.21767234802246094,1.1040355623549287
CC_03EA9AE48F7A,0.17247754335403442,0.8270299767619161
CC_03EACC64CE8B,0.17614306509494781,0.8483639964520036
CC_03ED2E16E739,0.18952155113220215,0.9278667514641729
CC_03ED721FECF9,0.1643945574760437,0.780646932036339
CC_03EE6E5F00C1,0.17641668021678925,0.8499641042201533
CC_03F08C8460A7,0.15448831021785736,0.7250108205035332
CC_03F6A7EB53E4,0.16302233934402466,0.7728616113061828
CC_03F6E05D3907,0.1906415820121765,0.9346418578504212
CC_03F8DF7D32E9,0.14785130321979523,0.6884592739988986
CC_03FE107EAA61,0.17257045209407806,0.8275683881515914
CC_03FF986D2502,0.28078973293304443,1.5491512687065083
CC_040AB80DFBA1,0.20014403760433197,0.992885919895825
CC_040D8ED6A285,0.24087190628051758,1.2590401143875645
CC_040D94E922FA,0.2074073851108551,1.038347392225142
CC_040E3EEEA715,0.18227064609527588,0.8844547668823718
CC_0413EA4AEBB2,0.1282031536102295,0.5835148277421395
CC_041CF9707B3D,0.2055324912071228,1.026532792385102
CC_0420CC5C8E4D,0.10101576894521713,0.4458672586126646
CC_0421CB469047,0.1879037618637085,0.9181136787503041
CC_04256E790E70,0.17897409200668335,0.8649714794311564
CC_0426A6F18A53,0.19681474566459656,0.9723226181730084
CC_04299225FBB7,0.213404580950737,1.0765167874281802
CC_042A511FA68A,0.25241246819496155,1.339729855745969
CC_042A596887CF,0.21477317810058594,1.0853089877451374
CC_042C04580C48,0.1861681193113327,0.9076932263663169
CC_042F45FBFAF1,0.19949498772621155,0.9888636545953381
CC_0434F6EEB715,0.2024347186088562,1.007133958040335
CC_0438D6C8561F,0.10571544617414474,0.46906302414164985
CC_04390616DCEE,0.2425258457660675,1.2704532562211637
CC_0439716FD39F,0.18546511232852936,0.9034851488492693
CC_043DCB8C2376,0.24429620802402496,1.2827251391583085
CC_0442A4083E8A,0.22812160849571228,1.1726975660370589
CC_0447B5363EAD,0.12976637482643127,0.5916907691167007
CC_044819458563,0.20388588309288025,1.0162026271725018
CC_044C57511463,0.29078659415245056,1.6269189821976136
CC_044C7084A2B5,0.15883572399616241,0.7492656944979181
CC_0450CCC2C9BE,0.20507259666919708,1.0236432895551513
CC_0456E3578B0B,0.19373638927936554,0.9534603205492297
CC_045B2B5E5D0B,0.18122278153896332,0.8782446711626122
CC_045BA693F15F,0.20273157954216003,1.0089864260955368
CC_045C6B5771A5,0.17570531368255615,0.8458062250001672
CC_045D5AF9A56E,0.22523008286952972,1.1535120319022625
CC_04665AE5479A,0.20370742678642273,1.0150856291824921
CC_046D6D637F50,0.1934131383895874,0.9514879886078014
CC_046F8F942394,0.1488756686449051,0.6940634917724876
CC_0470EB7E3A12,0.2197178602218628,1.1173318440797786
CC_0473990151D2,0.19835032522678375,0.9817858713150703
CC_04746BDB3FD5,0.22501596808433533,1.1520970540716446
CC_0475D3D630A5,0.18937766551971436,0.9269977393811589
CC_04768E606734,0.20723775029182434,1.0372761430544137
CC_0477492CF518,0.10917812585830688,0.48631004936250105
CC_0477F5FDEABD,0.1578301638364792,0.7436332614545966
CC_047968EDD2C9,0.24347138404846191,1.2770004383144296
CC_047B2A826B14,0.17198783159255981,0.8241940663370833
CC_047FF722131C,0.18091900646686554,0.8764473403671985
CC_048166C48C88,0.19007927179336548,0.9312380811925111
CC_04838AAF6AC1,0.20044875144958496,0.9947765326228921
CC_0484835DD87F,0.2624661326408386,1.4120815741410864
CC_04848E1A43F7,0.21277715265750885,1.0724962558475992
CC_0486184A941B,0.2128148227930069,1.0727374634914402
CC_048B97EDE590,0.1853489875793457,0.9027907452252888
CC_048D165717F6,0.1791483759880066,0.8659976142647428
CC_0490048405E8,0.25050511956214905,1.3262225775762089
CC_04902E519DA6,0.20238757133483887,1.0068398770744587
CC_04930626BD15,0.18979498744010925,0.9295190490418881
CC_049565896B8C,0.27756765484809875,1.5245446759267112
CC_0499B72E7537,0.183018296957016,0.8888954051980387
CC_049A02218452,0.09623942524194717,0.4225402748652128
CC_049ED1018745,0.1787596493959427,0.8637094995649033
CC_04A07E9E009E,0.2612467110157013,1.4032010013360225
CC_04A0B1015786,0.19960153102874756,0.9895234728574044
CC_04A32ED149BE,0.18367999792099,0.8928323332748274
CC_04A391F3061E,0.22796161472797394,1.1716322369847092
CC_04A55FE0E282,0.28425362706184387,1.5758516865000098
CC_04B1297AB948,0.20840011537075043,1.0446257201854507
CC_04B17630AFE9,0.31791797280311584,1.8494685739788528
CC_04B44C0F4658,0.20251403748989105,1.0076287877568364
CC_04B4DF4DEF9B,0.21499857306480408,1.086759919943655
CC_04B536D8902C,0.1649254560470581,0.7836658654422878
CC_04B5D21FD3E0,0.18629691004753113,0.9084649333733271
CC_04B872D00305,0.23601561784744263,1.2258144701637614
CC_04B92BE25F12,0.18534569442272186,0.9027710556698986
CC_04BE90616D5F,0.17483007907867432,0.8407003865122071
CC_04C0024EBCD7,0.16135838627815247,0.7634553014920028
CC_04C41D086D60,0.21942047774791718,1.1153944630999058
